Country,Year,GDP_per_capita,Female_Labor_Participation,Male_Labor_Participation,Female_Tertiary_Education,Male_Tertiary_Education,education_gap,labor_participation_gap,Region
Jamaica,1996,11891.21085671078,62.22807814420248,75.86760531822681,23.24081608891594,4.568953214890911,18.671862874025027,-13.63952717402433,Caribbean
Jamaica,1997,12348.43144678407,60.75288391544333,75.93413486284032,51.1380121516166,40.77153369082014,10.366478460796458,-15.181250947396997,Caribbean
Jamaica,1998,13487.34400674947,62.28340806309611,75.70307819381439,12.59830490655901,0.0,12.59830490655901,-13.41967013071828,Caribbean
Jamaica,1999,12911.19084605497,60.67410279097307,75.45173797481807,48.52189013961685,44.31132037080459,4.210569768812263,-14.777635183845,Caribbean
Jamaica,2000,15138.44705291868,62.17662397561581,75.39990669782183,28.99621454810073,18.95750293248351,10.03871161561722,-13.223282722206022,Caribbean
Jamaica,2001,16990.82774755963,59.71445194282189,75.66944513652587,57.3653449618481,49.98499031362465,7.380354648223452,-15.954993193703977,Caribbean
Jamaica,2002,12594.93092161315,61.19557991698528,75.3127311058767,18.53841300016684,13.19421509044536,5.344197909721482,-14.117151188891413,Caribbean
Jamaica,2003,18590.05480786356,62.48522218856106,75.6197384857907,25.11383502482242,7.212131569496133,17.901703455326288,-13.134516297229645,Caribbean
Jamaica,2004,14978.8794979317,61.40273958177306,75.52651449034907,33.67174667970244,21.4083394648401,12.263407214862337,-14.12377490857601,Caribbean
Jamaica,2005,21307.96189837763,61.35172006098668,74.99312349666758,50.62068288119502,33.55276821045619,17.06791467073883,-13.6414034356809,Caribbean
Jamaica,2006,16368.92537548949,61.34136538121933,75.7267263232348,32.22399889888955,27.0981513915052,5.125847507384346,-14.385360942015467,Caribbean
Jamaica,2007,13674.81951424692,60.28134603040166,75.1236964402146,53.75043498719851,47.72131125898515,6.0291237282133565,-14.842350409812944,Caribbean
Jamaica,2008,10163.16331335136,62.1305305529774,76.11911118507304,35.20350398742121,24.30587026683335,10.897633720587859,-13.98858063209564,Caribbean
Jamaica,2009,19473.83052344085,61.86133038863171,75.16068861052345,41.9693210727049,39.3885928949164,2.580728177788501,-13.299358221891744,Caribbean
Jamaica,2010,16067.31922939913,61.96715293061708,75.33121872734093,28.12916062973385,26.8010535605239,1.328107069209949,-13.364065796723843,Caribbean
Jamaica,2011,11717.34526748112,62.47107917759678,75.06669685201815,46.90753774208449,43.12476381554968,3.7827739265348157,-12.595617674421376,Caribbean
Jamaica,2012,65949.02114613896,60.39163443783087,75.61617730411673,36.68084656546054,17.80002099984199,18.88082556561855,-15.224542866285866,Caribbean
Jamaica,2013,72252.93869638351,60.28848972819415,75.43526753258337,12.11002342906492,2.184120919052129,9.925902510012792,-15.146777804389217,Caribbean
Jamaica,2014,6645.600773271958,61.67329762170151,75.74273184369471,28.66036845525634,18.79541859473663,9.864949860519708,-14.069434221993205,Caribbean
Jamaica,2015,21298.47303734491,61.82014065452728,75.29981598970974,30.13927670232475,18.36307129920029,11.776205403124461,-13.479675335182463,Caribbean
Jamaica,2016,21481.61341510745,62.4009818232849,75.71363807506033,31.19040925867871,18.19313082462721,12.997278434051498,-13.31265625177543,Caribbean
Jamaica,2017,5781.720651215893,61.62938423658868,75.62821078299655,30.22597622291175,22.95374723911047,7.272228983801281,-13.99882654640787,Caribbean
Jamaica,2018,29757.86520522696,60.75558681872709,76.09387203845978,37.1702926099132,31.07507435396669,6.095218255946506,-15.33828521973269,Caribbean
Jamaica,2019,10276.11254710098,61.79768641165299,75.26207635496614,25.48159050014229,12.20690328626352,13.274687213878769,-13.46438994331315,Caribbean
Jamaica,2020,61354.86922110763,60.79626824637567,75.48042364035669,21.37669384682317,15.78466519392053,5.5920286529026395,-14.684155393981023,Caribbean
Jamaica,2021,6993.334204837067,62.09778079928261,75.68054728718796,31.85740525225173,26.49993359590292,5.35747165634881,-13.582766487905353,Caribbean
Jamaica,2022,80999.73164256343,60.78843373972738,75.38941620021038,28.41477338278548,20.94588155987677,7.468891822908709,-14.600982460482996,Caribbean
Jamaica,2023,55115.44900954021,62.26995854530813,75.84085315463098,34.85836403588429,21.51005342520767,13.348310610676624,-13.570894609322849,Caribbean
Jamaica,2024,13559.93898431131,60.4889730459572,75.33165512384517,43.93300469134486,35.51507411616033,8.417930575184535,-14.842682077887964,Caribbean
Trinidad and Tobago,1995,16727.12490608245,37.44395644130706,52.49735714882619,37.84091801391538,18.91334494674796,18.92757306716742,-15.053400707519131,Caribbean
Trinidad and Tobago,1996,16510.15163910512,38.71687176209006,52.35358676795138,40.4733881683311,24.0618593816541,16.411528786677,-13.63671500586132,Caribbean
Trinidad and Tobago,1997,17508.41674569595,37.22365506028432,52.80562258843032,42.02416465711061,36.83518123574908,5.188983421361527,-15.581967528145995,Caribbean
Trinidad and Tobago,1998,18451.8778396138,38.38123206562801,51.84025986826895,30.23268708242751,22.35904936261525,7.873637719812262,-13.45902780264094,Caribbean
Trinidad and Tobago,1999,18398.70428997304,38.3933697322705,52.08861797621619,43.0984919725317,33.80139635626629,9.297095616265409,-13.695248243945692,Caribbean
Trinidad and Tobago,2000,20774.10825469696,38.39812106682907,51.8909367558728,15.66935477762863,1.257028964354326,14.412325813274304,-13.49281568904373,Caribbean
Trinidad and Tobago,2001,21235.54764217757,37.30381180638864,52.43768453784638,55.83215513469581,41.72222209600334,14.109933038692468,-15.133872731457743,Caribbean
Trinidad and Tobago,2002,16826.01401167548,39.37636230249282,52.42146407590789,19.60081254839744,2.800848083518584,16.799964464878855,-13.04510177341507,Caribbean
Trinidad and Tobago,2003,15441.20258192693,38.64007360201023,52.56264849549988,26.82251759087551,22.59835241911647,4.22416517175904,-13.922574893489646,Caribbean
Trinidad and Tobago,2004,20916.32930939136,38.27360193792877,52.55473636864284,58.56099559427472,49.80032246032179,8.760673133952935,-14.281134430714076,Caribbean
Trinidad and Tobago,2005,23452.05247540853,37.95002230343582,52.95715867494092,34.43024629389924,22.36580358073996,12.064442713159277,-15.007136371505098,Caribbean
Trinidad and Tobago,2006,22143.72455597547,38.22179664627567,52.33856357634716,32.50121197639012,25.84740838253672,6.653803593853397,-14.116766930071492,Caribbean
Trinidad and Tobago,2007,25297.81924755534,37.93530266150824,51.87554204970902,13.66228020536951,0.0,13.66228020536951,-13.94023938820078,Caribbean
Trinidad and Tobago,2008,22219.05100619366,38.85771964436268,52.66913408720493,48.89388527684386,38.88671806915606,10.0071672076878,-13.81141444284225,Caribbean
Trinidad and Tobago,2009,38480.79050485592,38.89069534673541,52.1946505286983,35.88149141989836,24.32394979108018,11.557541628818178,-13.303955181962884,Caribbean
Trinidad and Tobago,2010,32666.65452436018,38.40534117618179,52.52032411830972,47.36123225442935,41.1271658245731,6.234066429856256,-14.11498294212793,Caribbean
Trinidad and Tobago,2011,30050.24892875846,37.62639910917794,52.35908119526537,59.83416389673398,44.81835927313823,15.015804623595756,-14.73268208608743,Caribbean
Trinidad and Tobago,2012,29328.52140486836,39.15499674079638,52.39965499612807,21.8535195587089,12.90806019556646,8.94545936314244,-13.244658255331693,Caribbean
Trinidad and Tobago,2013,27462.94541677184,38.36051013817735,52.52719823996679,14.80629258660757,6.314840442888462,8.491452143719108,-14.166688101789447,Caribbean
Trinidad and Tobago,2014,25673.84959293465,37.80900759774244,52.32983214884764,55.73082272575957,51.55778446259095,4.173038263168621,-14.5208245511052,Caribbean
Trinidad and Tobago,2015,12616.42834981459,38.55563895090906,52.03498371064566,25.13201703184073,11.88457983358566,13.247437198255069,-13.479344759736605,Caribbean
Trinidad and Tobago,2016,48390.49883193748,38.27718479873518,51.99428244019924,54.59101057033064,50.66218426587492,3.9288263044557183,-13.717097641464065,Caribbean
Trinidad and Tobago,2017,68119.81138560729,37.99162970036801,52.65513306572558,35.19443983956367,21.01912719265058,14.175312646913092,-14.66350336535757,Caribbean
Trinidad and Tobago,2018,71109.3957295398,38.92562957282978,52.13223483051816,53.96021687926913,53.70001261075168,0.26020426851745526,-13.20660525768838,Caribbean
Trinidad and Tobago,2019,40678.89910621262,38.27062022765696,52.32268474119238,46.35655984409637,46.34222266996478,0.014337174131590302,-14.05206451353542,Caribbean
Trinidad and Tobago,2020,20847.30816188203,37.99416223848301,52.0423716912503,15.76505451695247,13.62522929346,2.139825223492469,-14.048209452767296,Caribbean
Trinidad and Tobago,2021,24788.54666831255,37.92166756246488,52.3313030602354,27.72119959936931,20.09826195867459,7.622937640694719,-14.409635497770516,Caribbean
Trinidad and Tobago,2022,8002.158455369237,38.94865101625628,52.25739072318407,20.02345238831795,11.75413705411475,8.269315334203199,-13.308739706927796,Caribbean
Trinidad and Tobago,2023,25582.05458761242,37.77559662157729,52.78101013307226,13.36203170260183,4.06824233369853,9.2937893689033,-15.005413511494964,Caribbean
Trinidad and Tobago,2024,62153.98724366626,38.36915181524164,52.68716257312524,49.51299519708469,43.5979385046781,5.915056692406594,-14.318010757883599,Caribbean
